ID,Band0,Band1,Band2,Class
4943,72.0,27.0,24.0,1
4944,89.0,44.0,41.0,1
4945,94.0,53.0,51.0,1
4946,72.0,37.0,35.0,1
4947,54.0,23.0,20.0,1
4948,47.0,17.0,15.0,1
4949,45.0,17.0,14.0,1
4950,49.0,19.0,17.0,1
4951,52.0,21.0,19.0,1
4952,54.0,19.0,17.0,1
4953,64.0,23.0,21.0,1
4954,75.0,25.0,24.0,1
4955,88.0,34.0,34.0,1
4956,98.0,42.0,41.0,1
4957,104.0,48.0,47.0,1
4958,103.0,49.0,47.0,1
4959,99.0,50.0,46.0,1
4960,81.0,36.0,33.0,1
4961,83.0,42.0,38.0,1
4962,66.0,28.0,25.0,1
4963,53.0,20.0,15.0,1
4964,51.0,20.0,15.0,1
4965,66.0,33.0,28.0,1
4966,91.0,54.0,48.0,1
4967,83.0,44.0,39.0,1
4968,104.0,61.0,55.0,1
4969,86.0,45.0,39.0,1
4970,78.0,40.0,37.0,1
4971,64.0,30.0,28.0,1
4972,48.0,19.0,15.0,1
4973,48.0,18.0,16.0,1
4974,46.0,15.0,12.0,1
4975,80.0,29.0,26.0,1
4976,84.0,30.0,28.0,1
4977,82.0,29.0,25.0,1
4978,80.0,29.0,26.0,1
4979,73.0,25.0,23.0,1
4980,77.0,32.0,29.0,1
4981,71.0,27.0,24.0,1
4982,63.0,19.0,16.0,1
4983,69.0,24.0,21.0,1
4984,92.0,44.0,42.0,1
4985,78.0,28.0,27.0,1
4986,89.0,35.0,33.0,1
4987,102.0,42.0,41.0,1
4988,120.0,56.0,54.0,1
4989,112.0,47.0,45.0,1
4990,108.0,40.0,37.0,1
4991,112.0,42.0,40.0,1
4992,110.0,40.0,38.0,1
4993,115.0,47.0,44.0,1
4994,97.0,32.0,30.0,1
4995,96.0,37.0,33.0,1
4996,87.0,31.0,30.0,1
4997,60.0,12.0,12.0,1
4998,49.0,8.0,6.0,1
4999,51.0,16.0,12.0,1
5000,45.0,11.0,9.0,1
5001,45.0,11.0,9.0,1
5002,44.0,9.0,5.0,1
5003,58.0,17.0,13.0,1
5004,68.0,23.0,20.0,1
5005,90.0,42.0,40.0,1
5006,93.0,48.0,45.0,1
5007,76.0,36.0,34.0,1
5008,57.0,22.0,18.0,1
5009,51.0,17.0,15.0,1
5010,49.0,18.0,15.0,1
5011,48.0,17.0,14.0,1
5012,53.0,19.0,17.0,1
5013,64.0,26.0,25.0,1
5014,85.0,41.0,40.0,1
5015,87.0,36.0,35.0,1
5016,87.0,31.0,30.0,1
5017,102.0,44.0,43.0,1
5018,97.0,39.0,38.0,1
5019,95.0,41.0,39.0,1
5020,90.0,39.0,36.0,1
5021,87.0,42.0,37.0,1
5022,96.0,55.0,51.0,1
5023,75.0,36.0,31.0,1
5024,64.0,29.0,25.0,1
5025,68.0,33.0,29.0,1
5026,75.0,38.0,32.0,1
5027,87.0,48.0,41.0,1
5028,75.0,32.0,26.0,1
5029,89.0,44.0,38.0,1
5030,90.0,45.0,40.0,1
5031,78.0,39.0,34.0,1
5032,54.0,19.0,15.0,1
5033,45.0,16.0,12.0,1
5034,52.0,23.0,19.0,1
5035,59.0,25.0,23.0,1
5036,76.0,27.0,23.0,1
5037,82.0,31.0,28.0,1
5038,82.0,31.0,28.0,1
5039,77.0,29.0,25.0,1
5040,70.0,26.0,23.0,1
5041,72.0,32.0,30.0,1
5042,63.0,25.0,22.0,1
5043,58.0,20.0,19.0,1
5044,60.0,22.0,21.0,1
5045,58.0,18.0,16.0,1
5046,63.0,22.0,20.0,1
5047,74.0,29.0,26.0,1
5048,82.0,31.0,28.0,1
5049,104.0,49.0,46.0,1
5050,110.0,50.0,49.0,1
5051,99.0,38.0,35.0,1
5052,111.0,46.0,44.0,1
5053,110.0,42.0,41.0,1
5054,100.0,35.0,33.0,1
5055,96.0,37.0,33.0,1
5056,89.0,35.0,33.0,1
5057,67.0,19.0,17.0,1
5058,46.0,4.0,5.0,1
5059,55.0,19.0,19.0,1
5060,41.0,10.0,8.0,1
5061,43.0,14.0,10.0,1
5062,46.0,15.0,12.0,1
5063,57.0,22.0,20.0,1
5064,60.0,16.0,15.0,1
5065,68.0,20.0,18.0,1
5066,77.0,26.0,23.0,1
5067,97.0,46.0,43.0,1
5068,90.0,45.0,40.0,1
5069,52.0,11.0,7.0,1
5070,55.0,15.0,13.0,1
5071,56.0,18.0,15.0,1
5072,54.0,19.0,15.0,1
5073,52.0,14.0,11.0,1
5074,64.0,24.0,22.0,1
5075,76.0,30.0,30.0,1
5076,82.0,28.0,28.0,1
5077,95.0,35.0,35.0,1
5078,101.0,41.0,41.0,1
5079,110.0,50.0,49.0,1
5080,109.0,51.0,49.0,1
5081,105.0,51.0,49.0,1
5082,93.0,44.0,40.0,1
5083,98.0,53.0,50.0,1
5084,84.0,43.0,39.0,1
5085,71.0,32.0,27.0,1
5086,74.0,35.0,30.0,1
5087,73.0,34.0,29.0,1
5088,88.0,47.0,41.0,1
5089,83.0,40.0,34.0,1
5090,92.0,47.0,41.0,1
5091,88.0,43.0,38.0,1
5092,71.0,32.0,27.0,1
5093,48.0,15.0,10.0,1
5094,39.0,10.0,6.0,1
5095,43.0,14.0,10.0,1
5096,56.0,22.0,20.0,1
5097,71.0,23.0,19.0,1
5098,81.0,32.0,28.0,1
5099,82.0,33.0,29.0,1
5100,78.0,33.0,30.0,1
5101,69.0,29.0,27.0,1
5102,74.0,39.0,37.0,1
5103,56.0,25.0,22.0,1
5104,49.0,20.0,16.0,1
5105,41.0,12.0,8.0,1
5106,44.0,13.0,10.0,1
5107,43.0,9.0,7.0,1
5108,54.0,16.0,13.0,1
5109,65.0,21.0,18.0,1
5110,72.0,24.0,20.0,1
5111,68.0,17.0,14.0,1
5112,71.0,13.0,11.0,1
5113,95.0,34.0,33.0,1
5114,101.0,40.0,37.0,1
5115,102.0,43.0,39.0,1
5116,88.0,33.0,30.0,1
5117,71.0,21.0,20.0,1
5118,83.0,42.0,40.0,1
5119,39.0,4.0,2.0,1
5120,47.0,16.0,14.0,1
5121,45.0,17.0,14.0,1
5122,47.0,19.0,16.0,1
5123,42.0,13.0,9.0,1
5124,58.0,23.0,19.0,1
5125,60.0,16.0,13.0,1
5126,66.0,17.0,13.0,1
5127,72.0,19.0,15.0,1
5128,103.0,50.0,46.0,1
5129,101.0,52.0,47.0,1
5130,66.0,18.0,14.0,1
5131,69.0,26.0,20.0,1
5132,57.0,16.0,12.0,1
5133,59.0,20.0,15.0,1
5134,59.0,18.0,16.0,1
5135,62.0,18.0,17.0,1
5136,78.0,28.0,27.0,1
5137,89.0,31.0,30.0,1
5138,100.0,39.0,38.0,1
5139,103.0,42.0,41.0,1
5140,106.0,45.0,44.0,1
5141,105.0,45.0,44.0,1
5142,99.0,44.0,41.0,1
5143,96.0,45.0,42.0,1
5144,102.0,54.0,50.0,1
5145,79.0,35.0,32.0,1
5146,77.0,36.0,32.0,1
5147,76.0,35.0,31.0,1
5148,71.0,32.0,27.0,1
5149,79.0,38.0,32.0,1
5150,85.0,42.0,36.0,1
5151,91.0,46.0,40.0,1
5152,88.0,45.0,38.0,1
5153,63.0,26.0,18.0,1
5154,44.0,11.0,4.0,1
5155,39.0,10.0,4.0,1
5156,42.0,13.0,7.0,1
5157,50.0,15.0,11.0,1
5158,82.0,34.0,32.0,1
5159,70.0,22.0,20.0,1
5160,90.0,42.0,40.0,1
5161,76.0,32.0,29.0,1
5162,76.0,38.0,35.0,1
5163,62.0,31.0,28.0,1
5164,42.0,14.0,11.0,1
5165,40.0,16.0,14.0,1
5166,35.0,14.0,11.0,1
5167,38.0,14.0,10.0,1
5168,38.0,13.0,9.0,1
5169,45.0,15.0,13.0,1
5170,56.0,21.0,19.0,1
5171,71.0,30.0,28.0,1
5172,63.0,17.0,17.0,1
5173,66.0,15.0,14.0,1
5174,78.0,22.0,21.0,1
5175,92.0,34.0,33.0,1
5176,100.0,44.0,43.0,1
5177,88.0,37.0,34.0,1
5178,79.0,35.0,32.0,1
5179,70.0,32.0,29.0,1
5180,62.0,31.0,28.0,1
5181,41.0,13.0,10.0,1
5182,39.0,13.0,12.0,1
5183,42.0,17.0,13.0,1
5184,51.0,23.0,19.0,1
5185,60.0,25.0,21.0,1
5186,74.0,29.0,26.0,1
5187,78.0,24.0,22.0,1
5188,92.0,34.0,30.0,1
5189,113.0,55.0,51.0,1
5190,102.0,49.0,43.0,1
5191,81.0,30.0,26.0,1
5192,74.0,25.0,20.0,1
5193,66.0,18.0,14.0,1
5194,70.0,25.0,22.0,1
5195,68.0,23.0,20.0,1
5196,71.0,23.0,23.0,1
5197,91.0,40.0,39.0,1
5198,91.0,31.0,31.0,1
5199,105.0,41.0,41.0,1
5200,109.0,43.0,44.0,1
5201,109.0,44.0,42.0,1
5202,111.0,50.0,49.0,1
5203,110.0,50.0,49.0,1
5204,118.0,63.0,60.0,1
5205,100.0,49.0,46.0,1
5206,70.0,22.0,20.0,1
5207,78.0,34.0,31.0,1
5208,67.0,26.0,22.0,1
5209,66.0,25.0,21.0,1
5210,69.0,28.0,22.0,1
5211,77.0,36.0,30.0,1
5212,83.0,40.0,33.0,1
5213,85.0,44.0,38.0,1
5214,73.0,36.0,30.0,1
5215,49.0,16.0,9.0,1
5216,43.0,14.0,8.0,1
5217,45.0,16.0,10.0,1
5218,54.0,19.0,15.0,1
5219,70.0,26.0,23.0,1
5220,75.0,30.0,27.0,1
5221,76.0,31.0,28.0,1
5222,65.0,24.0,22.0,1
5223,64.0,29.0,27.0,1
5224,43.0,13.0,11.0,1
5225,47.0,23.0,21.0,1
5226,34.0,15.0,11.0,1
5227,34.0,16.0,12.0,1
5228,33.0,15.0,11.0,1
5229,35.0,14.0,11.0,1
5230,43.0,18.0,14.0,1
5231,56.0,25.0,22.0,1
5232,73.0,35.0,34.0,1
5233,61.0,20.0,18.0,1
5234,67.0,19.0,17.0,1
5235,79.0,25.0,23.0,1
5236,95.0,39.0,38.0,1
5237,92.0,36.0,35.0,1
5238,88.0,37.0,34.0,1
5239,80.0,35.0,32.0,1
5240,69.0,29.0,27.0,1
5241,91.0,56.0,54.0,1
5242,67.0,36.0,33.0,1
5243,44.0,16.0,13.0,1
5244,47.0,19.0,16.0,1
5245,54.0,25.0,21.0,1
5246,62.0,27.0,23.0,1
5247,69.0,24.0,21.0,1
5248,76.0,23.0,19.0,1
5249,96.0,41.0,36.0,1
5250,108.0,51.0,44.0,1
5251,103.0,48.0,43.0,1
5252,91.0,41.0,34.0,1
5253,83.0,34.0,29.0,1
5254,75.0,27.0,23.0,1
5255,76.0,31.0,28.0,1
5256,73.0,28.0,25.0,1
5257,74.0,26.0,26.0,1
5258,85.0,34.0,33.0,1
5259,96.0,38.0,37.0,1
5260,105.0,44.0,43.0,1
5261,111.0,47.0,45.0,1
5262,111.0,47.0,45.0,1
5263,110.0,49.0,48.0,1
5264,104.0,46.0,44.0,1
5265,126.0,71.0,68.0,1
5266,80.0,29.0,26.0,1
5267,79.0,31.0,29.0,1
5268,73.0,29.0,26.0,1
5269,79.0,38.0,34.0,1
5270,69.0,28.0,24.0,1
5271,77.0,36.0,30.0,1
5272,73.0,32.0,26.0,1
5273,88.0,47.0,41.0,1
5274,91.0,52.0,45.0,1
5275,83.0,48.0,42.0,1
5276,53.0,23.0,15.0,1
5277,44.0,15.0,9.0,1
5278,47.0,18.0,12.0,1
5279,50.0,17.0,12.0,1
5280,78.0,34.0,31.0,1
5281,74.0,30.0,27.0,1
5282,67.0,23.0,22.0,1
5283,64.0,23.0,21.0,1
5284,68.0,33.0,31.0,1
5285,44.0,14.0,12.0,1
5286,39.0,15.0,13.0,1
5287,31.0,12.0,8.0,1
5288,32.0,14.0,10.0,1
5289,33.0,15.0,11.0,1
5290,34.0,15.0,11.0,1
5291,39.0,15.0,13.0,1
5292,45.0,14.0,12.0,1
5293,66.0,28.0,27.0,1
5294,65.0,24.0,22.0,1
5295,65.0,17.0,15.0,1
5296,71.0,17.0,15.0,1
5297,86.0,30.0,29.0,1
5298,102.0,44.0,42.0,1
5299,97.0,41.0,40.0,1
5300,90.0,36.0,34.0,1
5301,85.0,35.0,34.0,1
5302,86.0,41.0,38.0,1
5303,74.0,34.0,32.0,1
5304,65.0,30.0,28.0,1
5305,57.0,23.0,21.0,1
5306,61.0,26.0,22.0,1
5307,73.0,33.0,31.0,1
5308,73.0,28.0,25.0,1
5309,82.0,31.0,27.0,1
5310,98.0,45.0,39.0,1
5311,105.0,52.0,46.0,1
5312,105.0,54.0,50.0,1
5313,93.0,44.0,39.0,1
5314,97.0,49.0,45.0,1
5315,82.0,39.0,33.0,1
5316,80.0,39.0,35.0,1
5317,72.0,31.0,29.0,1
5318,79.0,35.0,32.0,1
5319,84.0,36.0,34.0,1
5320,92.0,38.0,36.0,1
5321,103.0,45.0,44.0,1
5322,103.0,45.0,43.0,1
5323,103.0,45.0,43.0,1
5324,105.0,47.0,45.0,1
5325,109.0,54.0,51.0,1
