ID,Band0,Band1,Band2,Class
1869,9.0,19.0,18.0,0
1870,6.0,16.0,15.0,0
1871,9.0,19.0,18.0,0
1872,10.0,20.0,19.0,0
1873,9.0,19.0,18.0,0
1874,10.0,20.0,19.0,0
1875,8.0,18.0,17.0,0
1876,11.0,21.0,20.0,0
1877,8.0,18.0,17.0,0
1878,8.0,18.0,17.0,0
1879,7.0,17.0,16.0,0
1880,8.0,18.0,19.0,0
1881,11.0,21.0,22.0,0
1882,13.0,23.0,24.0,0
1883,6.0,16.0,17.0,0
1884,11.0,21.0,20.0,0
1885,10.0,20.0,19.0,0
1886,10.0,20.0,19.0,0
1887,9.0,19.0,18.0,0
1888,12.0,22.0,21.0,0
1889,9.0,19.0,18.0,0
1890,7.0,17.0,18.0,0
1891,12.0,22.0,23.0,0
1892,9.0,19.0,20.0,0
1893,9.0,19.0,20.0,0
1894,10.0,20.0,21.0,0
1895,9.0,19.0,20.0,0
1896,10.0,20.0,21.0,0
1897,7.0,17.0,18.0,0
1898,7.0,17.0,18.0,0
1899,9.0,19.0,20.0,0
1900,10.0,20.0,21.0,0
1901,8.0,18.0,19.0,0
1902,8.0,18.0,19.0,0
1903,12.0,22.0,23.0,0
1904,6.0,16.0,15.0,0
1905,12.0,22.0,21.0,0
1906,9.0,19.0,18.0,0
1907,12.0,22.0,21.0,0
1908,10.0,20.0,19.0,0
1909,7.0,17.0,16.0,0
1910,12.0,22.0,21.0,0
1911,9.0,19.0,18.0,0
1912,10.0,20.0,19.0,0
1913,8.0,18.0,17.0,0
1914,9.0,19.0,18.0,0
1915,8.0,18.0,17.0,0
1916,11.0,21.0,20.0,0
1917,10.0,20.0,19.0,0
1918,10.0,20.0,19.0,0
1919,10.0,20.0,19.0,0
1920,11.0,20.0,19.0,0
1921,10.0,19.0,18.0,0
1922,11.0,21.0,20.0,0
1923,5.0,15.0,14.0,0
1924,11.0,21.0,20.0,0
1925,6.0,16.0,15.0,0
1926,11.0,20.0,19.0,0
1927,12.0,21.0,20.0,0
1928,12.0,21.0,20.0,0
1929,10.0,19.0,18.0,0
1930,12.0,21.0,20.0,0
1931,7.0,16.0,15.0,0
1932,7.0,17.0,16.0,0
1933,8.0,18.0,17.0,0
1934,9.0,19.0,18.0,0
1935,10.0,20.0,19.0,0
1936,8.0,18.0,17.0,0
1937,8.0,18.0,17.0,0
1938,10.0,19.0,18.0,0
1939,12.0,21.0,20.0,0
1940,10.0,20.0,19.0,0
1941,10.0,20.0,19.0,0
1942,8.0,18.0,17.0,0
1943,10.0,20.0,19.0,0
1944,7.0,16.0,15.0,0
1945,9.0,19.0,18.0,0
1946,11.0,21.0,20.0,0
1947,9.0,19.0,18.0,0
1948,9.0,19.0,18.0,0
1949,9.0,19.0,18.0,0
1950,10.0,20.0,19.0,0
1951,6.0,16.0,15.0,0
1952,9.0,19.0,18.0,0
1953,10.0,20.0,19.0,0
1954,9.0,19.0,18.0,0
1955,10.0,20.0,19.0,0
1956,8.0,18.0,17.0,0
1957,11.0,21.0,20.0,0
1958,10.0,20.0,19.0,0
1959,9.0,19.0,18.0,0
1960,9.0,19.0,18.0,0
1961,9.0,19.0,20.0,0
1962,10.0,20.0,21.0,0
1963,5.0,15.0,16.0,0
1964,11.0,21.0,22.0,0
1965,8.0,18.0,17.0,0
1966,10.0,20.0,19.0,0
1967,8.0,18.0,17.0,0
1968,9.0,19.0,18.0,0
1969,9.0,19.0,18.0,0
1970,9.0,19.0,18.0,0
1971,8.0,18.0,17.0,0
1972,7.0,17.0,16.0,0
1973,10.0,20.0,21.0,0
1974,8.0,18.0,19.0,0
1975,11.0,21.0,20.0,0
1976,8.0,18.0,17.0,0
1977,10.0,20.0,21.0,0
1978,10.0,20.0,21.0,0
1979,9.0,19.0,18.0,0
1980,10.0,20.0,19.0,0
1981,10.0,20.0,19.0,0
1982,7.0,17.0,16.0,0
1983,13.0,23.0,22.0,0
1984,4.0,14.0,13.0,0
1985,13.0,23.0,24.0,0
1986,9.0,19.0,20.0,0
1987,10.0,20.0,21.0,0
1988,6.0,16.0,17.0,0
1989,6.0,16.0,17.0,0
1990,12.0,22.0,23.0,0
1991,9.0,19.0,20.0,0
1992,10.0,20.0,21.0,0
1993,10.0,20.0,19.0,0
1994,6.0,16.0,15.0,0
1995,10.0,20.0,19.0,0
1996,8.0,18.0,17.0,0
1997,8.0,18.0,17.0,0
1998,7.0,17.0,16.0,0
1999,8.0,18.0,17.0,0
2000,10.0,20.0,19.0,0
2001,8.0,18.0,17.0,0
2002,8.0,18.0,17.0,0
2003,10.0,20.0,19.0,0
2004,10.0,20.0,19.0,0
2005,10.0,20.0,19.0,0
2006,9.0,19.0,18.0,0
2007,7.0,17.0,16.0,0
2008,9.0,19.0,18.0,0
2009,8.0,17.0,16.0,0
2010,12.0,21.0,20.0,0
2011,5.0,15.0,14.0,0
2012,9.0,19.0,18.0,0
2013,11.0,21.0,20.0,0
2014,8.0,18.0,17.0,0
2015,11.0,21.0,20.0,0
2016,4.0,14.0,13.0,0
2017,11.0,21.0,20.0,0
2018,8.0,18.0,17.0,0
2019,10.0,19.0,18.0,0
2020,11.0,20.0,19.0,0
2021,10.0,19.0,18.0,0
2022,12.0,21.0,20.0,0
2023,9.0,18.0,17.0,0
2024,10.0,19.0,18.0,0
2025,13.0,22.0,19.0,0
2026,9.0,19.0,18.0,0
2027,11.0,21.0,20.0,0
2028,9.0,19.0,18.0,0
2029,9.0,19.0,18.0,0
2030,9.0,19.0,18.0,0
2031,10.0,20.0,19.0,0
2032,7.0,17.0,16.0,0
2033,12.0,22.0,21.0,0
2034,8.0,18.0,17.0,0
2035,10.0,20.0,19.0,0
2036,10.0,20.0,19.0,0
2037,8.0,18.0,17.0,0
2038,8.0,18.0,17.0,0
2039,10.0,20.0,19.0,0
2040,8.0,18.0,17.0,0
2041,12.0,22.0,21.0,0
2042,9.0,19.0,20.0,0
2043,8.0,18.0,19.0,0
2044,12.0,22.0,23.0,0
2045,9.0,19.0,20.0,0
2046,9.0,19.0,18.0,0
2047,9.0,19.0,18.0,0
2048,16.0,26.0,25.0,0
2049,8.0,18.0,17.0,0
2050,10.0,20.0,19.0,0
2051,8.0,18.0,17.0,0
2052,8.0,18.0,17.0,0
2053,12.0,22.0,21.0,0
2054,7.0,17.0,18.0,0
2055,11.0,21.0,22.0,0
2056,11.0,21.0,20.0,0
2057,9.0,19.0,18.0,0
2058,9.0,19.0,20.0,0
2059,9.0,19.0,20.0,0
2060,9.0,19.0,18.0,0
2061,10.0,20.0,19.0,0
2062,10.0,20.0,19.0,0
2063,10.0,20.0,19.0,0
2064,9.0,19.0,18.0,0
2065,8.0,18.0,17.0,0
2066,10.0,20.0,21.0,0
2067,7.0,17.0,18.0,0
2068,8.0,18.0,19.0,0
2069,13.0,23.0,24.0,0
2070,9.0,19.0,20.0,0
2071,11.0,21.0,22.0,0
2072,9.0,19.0,20.0,0
2073,8.0,18.0,19.0,0
2074,10.0,20.0,19.0,0
2075,13.0,23.0,22.0,0
2076,8.0,18.0,17.0,0
2077,8.0,18.0,17.0,0
2078,9.0,19.0,18.0,0
2079,12.0,22.0,21.0,0
2080,10.0,20.0,19.0,0
2081,7.0,17.0,16.0,0
2082,11.0,21.0,20.0,0
2083,11.0,21.0,20.0,0
2084,8.0,18.0,17.0,0
2085,7.0,17.0,16.0,0
2086,11.0,21.0,20.0,0
2087,9.0,19.0,18.0,0
2088,11.0,21.0,20.0,0
2089,10.0,20.0,19.0,0
2090,8.0,17.0,16.0,0
2091,11.0,20.0,19.0,0
2092,7.0,17.0,16.0,0
2093,10.0,20.0,19.0,0
2094,9.0,19.0,18.0,0
2095,10.0,20.0,19.0,0
2096,12.0,22.0,21.0,0
2097,8.0,18.0,17.0,0
2098,11.0,21.0,20.0,0
2099,12.0,22.0,21.0,0
2100,12.0,21.0,20.0,0
2101,13.0,22.0,21.0,0
2102,12.0,21.0,20.0,0
2103,7.0,16.0,15.0,0
2104,12.0,21.0,20.0,0
2105,10.0,19.0,18.0,0
2106,12.0,21.0,18.0,0
2107,9.0,19.0,18.0,0
2108,10.0,20.0,19.0,0
2109,9.0,19.0,18.0,0
2110,10.0,20.0,19.0,0
2111,9.0,19.0,20.0,0
2112,10.0,20.0,21.0,0
2113,5.0,15.0,16.0,0
2114,14.0,24.0,25.0,0
2115,12.0,22.0,23.0,0
2116,7.0,17.0,18.0,0
2117,9.0,19.0,18.0,0
2118,11.0,21.0,20.0,0
2119,9.0,19.0,18.0,0
2120,9.0,19.0,18.0,0
2121,8.0,18.0,19.0,0
2122,9.0,19.0,20.0,0
2123,8.0,18.0,19.0,0
2124,11.0,21.0,22.0,0
2125,9.0,19.0,20.0,0
2126,8.0,18.0,19.0,0
2127,9.0,19.0,20.0,0
2128,8.0,18.0,19.0,0
2129,5.0,15.0,14.0,0
2130,9.0,19.0,18.0,0
2131,8.0,18.0,17.0,0
2132,13.0,23.0,22.0,0
2133,8.0,18.0,17.0,0
2134,9.0,19.0,18.0,0
2135,9.0,19.0,18.0,0
2136,10.0,20.0,19.0,0
2137,10.0,20.0,19.0,0
2138,10.0,20.0,19.0,0
2139,9.0,19.0,20.0,0
2140,10.0,20.0,21.0,0
2141,9.0,19.0,18.0,0
2142,10.0,20.0,19.0,0
2143,10.0,20.0,19.0,0
2144,9.0,19.0,18.0,0
2145,11.0,21.0,20.0,0
2146,10.0,20.0,19.0,0
2147,7.0,17.0,18.0,0
2148,11.0,21.0,22.0,0
2149,10.0,20.0,21.0,0
2150,6.0,16.0,17.0,0
2151,10.0,20.0,21.0,0
2152,5.0,15.0,16.0,0
2153,11.0,21.0,20.0,0
2154,7.0,17.0,16.0,0
2155,8.0,18.0,17.0,0
2156,8.0,18.0,17.0,0
2157,9.0,19.0,18.0,0
2158,8.0,18.0,17.0,0
2159,9.0,19.0,18.0,0
2160,10.0,20.0,19.0,0
2161,10.0,20.0,19.0,0
2162,6.0,16.0,15.0,0
2163,11.0,21.0,20.0,0
2164,10.0,20.0,19.0,0
2165,10.0,20.0,19.0,0
2166,7.0,17.0,16.0,0
2167,12.0,22.0,21.0,0
2168,10.0,20.0,19.0,0
2169,10.0,20.0,19.0,0
2170,8.0,18.0,17.0,0
2171,10.0,20.0,19.0,0
2172,9.0,19.0,18.0,0
2173,7.0,17.0,16.0,0
2174,11.0,21.0,20.0,0
2175,11.0,21.0,20.0,0
2176,9.0,19.0,18.0,0
2177,9.0,19.0,18.0,0
2178,9.0,19.0,18.0,0
2179,8.0,18.0,17.0,0
2180,11.0,21.0,20.0,0
2181,7.0,17.0,16.0,0
2182,9.0,19.0,18.0,0
2183,6.0,16.0,15.0,0
2184,12.0,22.0,21.0,0
2185,7.0,16.0,15.0,0
2186,9.0,18.0,17.0,0
2187,13.0,19.0,19.0,0
2188,13.0,23.0,22.0,0
2189,9.0,19.0,18.0,0
2190,10.0,20.0,19.0,0
2191,10.0,20.0,19.0,0
2192,9.0,19.0,20.0,0
2193,8.0,18.0,19.0,0
2194,13.0,23.0,24.0,0
2195,6.0,16.0,17.0,0
2196,8.0,18.0,19.0,0
2197,10.0,20.0,21.0,0
2198,11.0,21.0,20.0,0
2199,14.0,24.0,23.0,0
2200,5.0,15.0,14.0,0
2201,12.0,22.0,21.0,0
2202,8.0,18.0,19.0,0
2203,11.0,21.0,22.0,0
2204,11.0,21.0,22.0,0
2205,10.0,20.0,21.0,0
2206,8.0,18.0,19.0,0
2207,11.0,21.0,22.0,0
2208,9.0,19.0,20.0,0
2209,11.0,21.0,22.0,0
2210,12.0,22.0,21.0,0
2211,7.0,17.0,16.0,0
2212,11.0,21.0,20.0,0
2213,9.0,19.0,18.0,0
2214,9.0,19.0,18.0,0
2215,8.0,18.0,17.0,0
2216,8.0,18.0,17.0,0
2217,9.0,19.0,18.0,0
2218,9.0,19.0,18.0,0
2219,9.0,19.0,18.0,0
2220,9.0,19.0,20.0,0
2221,9.0,19.0,20.0,0
2222,9.0,19.0,18.0,0
2223,10.0,20.0,19.0,0
2224,10.0,20.0,19.0,0
2225,13.0,23.0,22.0,0
2226,8.0,18.0,17.0,0
2227,6.0,16.0,15.0,0
2228,12.0,22.0,23.0,0
2229,7.0,17.0,18.0,0
2230,10.0,20.0,21.0,0
2231,10.0,20.0,21.0,0
2232,9.0,19.0,20.0,0
2233,11.0,21.0,22.0,0
2234,11.0,21.0,20.0,0
2235,7.0,17.0,16.0,0
2236,14.0,24.0,23.0,0
2237,9.0,19.0,18.0,0
2238,10.0,20.0,19.0,0
2239,11.0,21.0,20.0,0
2240,8.0,18.0,17.0,0
2241,10.0,20.0,19.0,0
2242,10.0,20.0,19.0,0
2243,8.0,18.0,17.0,0
2244,9.0,19.0,18.0,0
2245,9.0,19.0,18.0,0
2246,10.0,20.0,19.0,0
2247,9.0,19.0,18.0,0
2248,10.0,20.0,19.0,0
2249,8.0,18.0,17.0,0
2250,7.0,17.0,16.0,0
2251,11.0,21.0,20.0,0
2252,8.0,18.0,17.0,0
2253,11.0,21.0,20.0,0
2254,9.0,19.0,18.0,0
2255,10.0,20.0,19.0,0
2256,8.0,18.0,17.0,0
2257,10.0,20.0,19.0,0
2258,9.0,19.0,18.0,0
2259,12.0,22.0,21.0,0
2260,8.0,18.0,17.0,0
2261,7.0,17.0,16.0,0
2262,11.0,21.0,20.0,0
2263,8.0,18.0,17.0,0
2264,8.0,18.0,17.0,0
2265,10.0,20.0,19.0,0
2266,11.0,20.0,19.0,0
2267,13.0,22.0,21.0,0
2268,10.0,16.0,16.0,0
2269,9.0,19.0,18.0,0
2270,7.0,17.0,16.0,0
2271,10.0,20.0,21.0,0
2272,9.0,19.0,20.0,0
2273,9.0,19.0,20.0,0
2274,8.0,18.0,19.0,0
2275,11.0,21.0,22.0,0
2276,7.0,17.0,18.0,0
2277,9.0,19.0,20.0,0
2278,7.0,17.0,18.0,0
2279,11.0,21.0,20.0,0
2280,7.0,17.0,16.0,0
2281,9.0,19.0,20.0,0
2282,10.0,20.0,21.0,0
2283,9.0,19.0,20.0,0
2284,10.0,20.0,21.0,0
2285,5.0,15.0,16.0,0
2286,10.0,20.0,21.0,0
2287,8.0,18.0,19.0,0
2288,8.0,18.0,19.0,0
2289,10.0,20.0,21.0,0
2290,8.0,18.0,19.0,0
2291,12.0,22.0,21.0,0
2292,8.0,18.0,17.0,0
2293,10.0,20.0,19.0,0
2294,9.0,19.0,18.0,0
2295,11.0,21.0,20.0,0
2296,11.0,21.0,20.0,0
2297,10.0,20.0,19.0,0
2298,10.0,20.0,19.0,0
2299,8.0,18.0,17.0,0
2300,11.0,21.0,20.0,0
2301,9.0,19.0,18.0,0
2302,10.0,20.0,19.0,0
2303,8.0,18.0,17.0,0
2304,9.0,19.0,18.0,0
2305,8.0,18.0,17.0,0
2306,11.0,21.0,20.0,0
2307,9.0,19.0,18.0,0
2308,13.0,23.0,22.0,0
2309,10.0,20.0,19.0,0
2310,12.0,22.0,21.0,0
2311,10.0,20.0,19.0,0
2312,9.0,19.0,18.0,0
2313,9.0,19.0,18.0,0
2314,11.0,21.0,20.0,0
2315,8.0,18.0,17.0,0
2316,11.0,21.0,20.0,0
2317,9.0,19.0,18.0,0
2318,8.0,18.0,17.0,0
2319,8.0,18.0,17.0,0
2320,7.0,17.0,16.0,0
2321,11.0,21.0,20.0,0
2322,10.0,20.0,19.0,0
2323,9.0,19.0,18.0,0
2324,8.0,18.0,17.0,0
2325,13.0,22.0,21.0,0
2326,8.0,17.0,16.0,0
2327,10.0,20.0,19.0,0
2328,8.0,18.0,17.0,0
2329,10.0,20.0,19.0,0
2330,10.0,20.0,19.0,0
2331,6.0,16.0,15.0,0
2332,10.0,20.0,19.0,0
2333,9.0,19.0,18.0,0
2334,10.0,20.0,19.0,0
2335,8.0,18.0,17.0,0
2336,11.0,21.0,20.0,0
2337,9.0,19.0,18.0,0
2338,10.0,20.0,19.0,0
2339,11.0,20.0,19.0,0
2340,10.0,19.0,18.0,0
2341,9.0,19.0,18.0,0
2342,11.0,21.0,20.0,0
2343,10.0,20.0,19.0,0
2344,9.0,19.0,18.0,0
2345,12.0,21.0,20.0,0
2346,12.0,21.0,20.0,0
2347,10.0,19.0,18.0,0
2348,11.0,20.0,19.0,0
2349,11.0,20.0,19.0,0
2350,9.0,19.0,18.0,0
2351,11.0,21.0,20.0,0
2352,8.0,18.0,19.0,0
2353,10.0,20.0,21.0,0
2354,9.0,19.0,20.0,0
2355,12.0,22.0,23.0,0
2356,11.0,21.0,22.0,0
2357,8.0,18.0,19.0,0
2358,10.0,20.0,21.0,0
2359,10.0,20.0,21.0,0
2360,10.0,20.0,19.0,0
2361,7.0,17.0,16.0,0
2362,14.0,24.0,25.0,0
2363,8.0,18.0,19.0,0
2364,10.0,20.0,21.0,0
2365,9.0,19.0,20.0,0
2366,12.0,22.0,23.0,0
2367,9.0,19.0,20.0,0
2368,14.0,24.0,25.0,0
2369,10.0,20.0,21.0,0
2370,10.0,20.0,21.0,0
2371,7.0,17.0,18.0,0
2372,11.0,21.0,22.0,0
2373,8.0,18.0,17.0,0
2374,9.0,19.0,18.0,0
2375,9.0,19.0,18.0,0
2376,10.0,20.0,19.0,0
2377,10.0,20.0,19.0,0
2378,9.0,19.0,18.0,0
2379,12.0,22.0,21.0,0
2380,9.0,19.0,18.0,0
2381,10.0,20.0,19.0,0
2382,9.0,19.0,18.0,0
2383,9.0,19.0,18.0,0
2384,12.0,22.0,21.0,0
2385,10.0,20.0,19.0,0
2386,11.0,21.0,20.0,0
2387,10.0,20.0,19.0,0
2388,10.0,20.0,19.0,0
2389,7.0,17.0,16.0,0
2390,9.0,19.0,18.0,0
2391,7.0,17.0,16.0,0
2392,9.0,19.0,18.0,0
2393,11.0,21.0,20.0,0
2394,8.0,18.0,17.0,0
2395,5.0,15.0,14.0,0
2396,10.0,20.0,19.0,0
2397,10.0,20.0,19.0,0
2398,5.0,15.0,14.0,0
2399,11.0,21.0,20.0,0
2400,10.0,20.0,19.0,0
2401,9.0,19.0,18.0,0
2402,8.0,18.0,17.0,0
2403,9.0,19.0,18.0,0
2404,8.0,18.0,17.0,0
2405,10.0,20.0,19.0,0
2406,9.0,18.0,17.0,0
2407,9.0,18.0,17.0,0
2408,9.0,19.0,18.0,0
2409,9.0,19.0,18.0,0
2410,9.0,19.0,18.0,0
2411,10.0,20.0,19.0,0
2412,12.0,22.0,21.0,0
2413,10.0,20.0,19.0,0
2414,9.0,19.0,18.0,0
2415,11.0,21.0,20.0,0
2416,8.0,18.0,17.0,0
2417,8.0,18.0,17.0,0
2418,13.0,23.0,22.0,0
2419,7.0,17.0,16.0,0
2420,10.0,19.0,18.0,0
2421,13.0,22.0,21.0,0
2422,7.0,17.0,16.0,0
2423,7.0,17.0,16.0,0
2424,8.0,18.0,17.0,0
2425,9.0,19.0,18.0,0
2426,10.0,19.0,18.0,0
2427,9.0,18.0,17.0,0
2428,12.0,21.0,20.0,0
2429,11.0,20.0,19.0,0
2430,11.0,20.0,19.0,0
2431,8.0,18.0,19.0,0
2432,10.0,20.0,21.0,0
2433,8.0,18.0,19.0,0
2434,9.0,19.0,20.0,0
2435,8.0,18.0,19.0,0
2436,11.0,21.0,22.0,0
2437,8.0,18.0,19.0,0
2438,9.0,19.0,20.0,0
2439,9.0,19.0,20.0,0
2440,11.0,21.0,22.0,0
2441,11.0,21.0,22.0,0
2442,6.0,16.0,17.0,0
2443,8.0,18.0,19.0,0
2444,10.0,20.0,21.0,0
2445,11.0,21.0,23.0,0
2446,10.0,20.0,21.0,0
2447,7.0,17.0,18.0,0
2448,10.0,20.0,19.0,0
2449,7.0,17.0,18.0,0
2450,8.0,18.0,19.0,0
2451,12.0,22.0,23.0,0
2452,12.0,22.0,23.0,0
2453,9.0,19.0,20.0,0
2454,15.0,25.0,26.0,0
2455,7.0,17.0,16.0,0
2456,9.0,19.0,18.0,0
2457,11.0,21.0,20.0,0
2458,10.0,20.0,19.0,0
2459,10.0,20.0,19.0,0
2460,9.0,19.0,18.0,0
2461,8.0,18.0,17.0,0
2462,8.0,18.0,17.0,0
2463,9.0,19.0,18.0,0
2464,11.0,21.0,20.0,0
2465,8.0,18.0,17.0,0
2466,8.0,18.0,17.0,0
2467,10.0,20.0,19.0,0
2468,8.0,18.0,17.0,0
2469,8.0,18.0,17.0,0
2470,12.0,22.0,21.0,0
2471,7.0,17.0,18.0,0
2472,12.0,22.0,23.0,0
2473,11.0,21.0,20.0,0
2474,6.0,16.0,15.0,0
2475,12.0,22.0,21.0,0
2476,13.0,23.0,22.0,0
2477,7.0,17.0,16.0,0
2478,8.0,18.0,17.0,0
2479,15.0,24.0,23.0,0
2480,7.0,16.0,15.0,0
2481,9.0,19.0,18.0,0
2482,10.0,20.0,19.0,0
2483,10.0,20.0,19.0,0
2484,9.0,19.0,18.0,0
2485,7.0,17.0,16.0,0
2486,11.0,21.0,20.0,0
2487,8.0,18.0,17.0,0
2488,10.0,20.0,19.0,0
2489,7.0,17.0,16.0,0
2490,12.0,22.0,21.0,0
2491,7.0,17.0,18.0,0
2492,10.0,20.0,21.0,0
2493,9.0,19.0,20.0,0
2494,9.0,19.0,20.0,0
2495,8.0,18.0,17.0,0
2496,11.0,21.0,20.0,0
2497,7.0,17.0,16.0,0
2498,11.0,21.0,20.0,0
2499,8.0,18.0,17.0,0
2500,11.0,21.0,20.0,0
2501,8.0,18.0,17.0,0
2502,7.0,17.0,16.0,0
2503,11.0,20.0,19.0,0
2504,12.0,21.0,20.0,0
2505,9.0,19.0,18.0,0
2506,9.0,19.0,18.0,0
2507,8.0,18.0,17.0,0
2508,8.0,18.0,17.0,0
2509,8.0,18.0,17.0,0
2510,10.0,20.0,19.0,0
2511,9.0,19.0,18.0,0
2512,10.0,20.0,21.0,0
2513,11.0,21.0,22.0,0
2514,9.0,19.0,20.0,0
2515,10.0,20.0,21.0,0
2516,8.0,18.0,19.0,0
2517,10.0,20.0,21.0,0
2518,11.0,21.0,22.0,0
2519,5.0,15.0,16.0,0
2520,10.0,20.0,21.0,0
2521,9.0,19.0,20.0,0
2522,10.0,20.0,21.0,0
2523,10.0,20.0,21.0,0
2524,8.0,18.0,19.0,0
2525,10.0,20.0,21.0,0
2526,10.0,20.0,21.0,0
2527,5.0,15.0,16.0,0
2528,11.0,21.0,20.0,0
2529,9.0,19.0,18.0,0
2530,8.0,18.0,19.0,0
2531,9.0,19.0,20.0,0
2532,7.0,17.0,18.0,0
2533,9.0,19.0,20.0,0
2534,10.0,20.0,21.0,0
2535,7.0,17.0,18.0,0
2536,12.0,22.0,21.0,0
2537,8.0,18.0,17.0,0
2538,10.0,20.0,19.0,0
2539,9.0,19.0,18.0,0
2540,10.0,20.0,19.0,0
2541,9.0,19.0,18.0,0
2542,11.0,21.0,20.0,0
2543,12.0,22.0,21.0,0
2544,11.0,21.0,20.0,0
2545,6.0,16.0,15.0,0
2546,9.0,19.0,18.0,0
2547,10.0,20.0,19.0,0
2548,11.0,21.0,20.0,0
2549,11.0,21.0,20.0,0
2550,8.0,18.0,17.0,0
2551,8.0,18.0,17.0,0
2552,9.0,19.0,20.0,0
2553,9.0,19.0,20.0,0
2554,10.0,20.0,19.0,0
2555,10.0,20.0,19.0,0
2556,10.0,20.0,19.0,0
2557,7.0,17.0,16.0,0
2558,11.0,21.0,20.0,0
2559,8.0,18.0,17.0,0
2560,13.0,22.0,21.0,0
2561,9.0,18.0,17.0,0
2562,9.0,19.0,18.0,0
2563,9.0,19.0,18.0,0
2564,9.0,19.0,18.0,0
2565,10.0,20.0,19.0,0
2566,9.0,19.0,18.0,0
2567,10.0,20.0,19.0,0
2568,9.0,19.0,18.0,0
2569,9.0,19.0,18.0,0
2570,10.0,20.0,19.0,0
2571,12.0,22.0,21.0,0
2572,6.0,16.0,17.0,0
2573,9.0,19.0,20.0,0
2574,10.0,20.0,21.0,0
2575,9.0,19.0,20.0,0
2576,11.0,21.0,20.0,0
2577,10.0,20.0,19.0,0
2578,10.0,20.0,19.0,0
2579,9.0,19.0,18.0,0
2580,13.0,23.0,22.0,0
2581,6.0,16.0,15.0,0
2582,15.0,25.0,24.0,0
2583,7.0,17.0,16.0,0
2584,10.0,19.0,18.0,0
2585,10.0,19.0,18.0,0
2586,9.0,19.0,18.0,0
2587,8.0,18.0,17.0,0
2588,13.0,23.0,22.0,0
2589,9.0,19.0,18.0,0
2590,12.0,22.0,21.0,0
2591,8.0,18.0,17.0,0
2592,14.0,24.0,23.0,0
2593,10.0,20.0,21.0,0
2594,9.0,19.0,20.0,0
2595,14.0,24.0,25.0,0
2596,6.0,16.0,17.0,0
2597,13.0,23.0,24.0,0
2598,8.0,18.0,19.0,0
2599,8.0,18.0,17.0,0
2600,11.0,21.0,20.0,0
2601,10.0,20.0,19.0,0
2602,7.0,17.0,16.0,0
2603,9.0,19.0,18.0,0
2604,9.0,19.0,18.0,0
2605,8.0,18.0,17.0,0
2606,10.0,20.0,19.0,0
2607,9.0,19.0,18.0,0
2608,9.0,19.0,18.0,0
2609,11.0,20.0,19.0,0
2610,12.0,21.0,20.0,0
2611,9.0,19.0,18.0,0
2612,12.0,22.0,21.0,0
2613,9.0,19.0,18.0,0
2614,10.0,20.0,19.0,0
2615,10.0,20.0,19.0,0
2616,9.0,19.0,18.0,0
2617,11.0,21.0,20.0,0
2618,9.0,19.0,18.0,0
2619,10.0,20.0,19.0,0
2620,8.0,18.0,17.0,0
2621,10.0,20.0,19.0,0
2622,9.0,19.0,18.0,0
2623,9.0,19.0,18.0,0
2624,6.0,16.0,15.0,0
2625,10.0,20.0,19.0,0
2626,9.0,19.0,18.0,0
2627,7.0,17.0,16.0,0
2628,11.0,21.0,20.0,0
2629,10.0,20.0,21.0,0
2630,9.0,19.0,20.0,0
2631,8.0,18.0,19.0,0
2632,10.0,20.0,21.0,0
2633,10.0,20.0,19.0,0
2634,11.0,21.0,20.0,0
2635,8.0,18.0,17.0,0
2636,7.0,17.0,16.0,0
2637,10.0,20.0,19.0,0
2638,8.0,18.0,17.0,0
2639,9.0,19.0,18.0,0
2640,11.0,21.0,20.0,0
2641,7.0,17.0,16.0,0
2642,7.0,17.0,16.0,0
2643,13.0,23.0,22.0,0
2644,10.0,20.0,19.0,0
2645,9.0,19.0,18.0,0
2646,9.0,19.0,18.0,0
2647,7.0,17.0,16.0,0
2648,10.0,20.0,19.0,0
2649,9.0,19.0,18.0,0
2650,8.0,18.0,17.0,0
2651,11.0,21.0,20.0,0
2652,4.0,14.0,13.0,0
2653,9.0,19.0,20.0,0
2654,10.0,20.0,21.0,0
2655,11.0,21.0,22.0,0
2656,10.0,20.0,21.0,0
2657,9.0,19.0,20.0,0
2658,7.0,17.0,18.0,0
2659,10.0,20.0,19.0,0
2660,9.0,19.0,18.0,0
2661,10.0,20.0,19.0,0
2662,8.0,18.0,17.0,0
2663,8.0,18.0,17.0,0
2664,7.0,17.0,16.0,0
2665,9.0,19.0,18.0,0
2666,9.0,19.0,18.0,0
2667,9.0,19.0,18.0,0
2668,10.0,20.0,19.0,0
2669,7.0,17.0,16.0,0
2670,8.0,18.0,17.0,0
2671,6.0,16.0,15.0,0
2672,11.0,21.0,20.0,0
2673,7.0,17.0,16.0,0
2674,9.0,19.0,20.0,0
2675,11.0,21.0,22.0,0
2676,6.0,16.0,17.0,0
2677,9.0,19.0,20.0,0
2678,10.0,20.0,21.0,0
2679,10.0,20.0,21.0,0
2680,12.0,22.0,21.0,0
2681,5.0,15.0,14.0,0
2682,11.0,21.0,20.0,0
2683,11.0,21.0,20.0,0
2684,10.0,20.0,19.0,0
2685,11.0,21.0,20.0,0
2686,10.0,20.0,19.0,0
2687,10.0,20.0,19.0,0
2688,10.0,20.0,19.0,0
2689,8.0,18.0,17.0,0
2690,11.0,20.0,19.0,0
